Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato
15.53,0.00060998957103889,-0.228822703721996,-0.00189843746783564,0.0188785492603353,0.00287040680985189,-0.000998910896353763,46.6421768475971,13.9436640557598,495.172671867769,15.0343674254013,-0.0128723771919207,-0.00798821059308511,502.917068132905,503.008995897597
15.54,0.000133987742737197,-0.022219000615478,0.00104252072254582,0.0370223851510366,0.000438287040116778,0.0013301732203142,46.6437286597214,13.9466435926886,493.691245674398,15.0181794402226,0.0201188695278442,0.0462673743452997,496.301534274054,502.424047474672
15.55,-0.00139922083348755,-0.12776819673368,-0.000383115016791877,0.00916457436671483,-0.00248619957887515,-0.00131953453663988,46.6442918945261,13.9510481533241,487.552965601756,14.9921596784633,0.0145715181962507,-0.0541404191236104,502.132324603424,498.936598965149
15.56,0.00116962267455521,0.198303571941045,0.00161353370273702,-0.0173674928175102,-0.00351166972091945,9.82673078910931E-05,46.6456650165391,13.9537732149057,489.601997678548,15.0074663804002,0.0367230331900426,-0.00660618695036854,500.706808901966,500.893829674259
15.57,-0.00702504881554209,0.0328121720238709,-0.00430972585613514,0.0429426569147899,0.00358387928919121,0.00289484212637723,46.6459000014186,13.9570771120815,489.437355374333,14.9401205376422,-0.0246427359958876,-0.0288001358534381,500.561735940552,503.714981976485
15.58,0.00591891300463607,-0.244088089192176,-0.00337271621100741,0.0797794279100804,-0.000240988843143846,0.000437051672246695,46.6469747735839,13.9598027730872,480.866709585058,15.0347996117224,-0.040812840191353,-0.0321013017796431,504.800829790128,505.323606513807
15.59,0.00035875551261095,-0.192004167637646,0.00447324253924623,0.0376632677671916,-0.00353269395267772,0.00101249948332055,46.647640181918,13.9642693072592,495.15341814331,15.0087515433375,0.0224302606348366,0.0361396952104907,494.545433010853,507.330420768205
15.6,-0.00244711290580254,-0.0969486828504376,-0.00126690276727025,-0.0444505716064188,-0.000577180497801758,-0.000667211375416843,46.6499443285824,13.9675901364133,488.587275109542,14.9887015540755,-0.0035463588934637,-0.0180687587186552,501.763139132754,498.002476729779
15.61,-0.00413019883659716,0.0189199690584046,0.00111953152254153,-0.0689293807108616,-0.00100981063838381,0.000267211902636308,46.6496232983562,13.9705328346785,496.192862998055,15.0240322667735,0.0161246284527353,0.0163565325231931,499.758924462785,505.503438514406
15.62,0.0049647124860839,-0.229272999985006,0.000921231149680435,-0.0473088503238616,0.000455015968895252,-0.000328758776263996,46.6504872310303,13.9744308522448,490.380726558529,14.9779927201752,-0.0289429244001474,-0.0383375791117863,500.769048221704,496.346214247603
15.63,-0.000897322811745446,-0.128816532334455,0.00119592049377155,0.0753162991192878,0.00111648170031861,-0.000940772921707529,46.6524820201704,13.9768521913906,499.968017784832,15.0173888264027,0.0121239166584402,0.0310302508146833,497.350238454394,502.194243838489
15.64,0.00250768965263387,-0.0863584643176939,0.000452516590685999,0.0558096834367564,0.00154203801478324,-0.000865927184184992,46.6524832169748,13.9804654518615,478.607626082342,14.9981486051136,0.0220549823042536,0.0266317241375756,505.687421709105,502.802841107023
15.65,0.00330512101974971,0.140734167962031,0.000317747718388282,-0.0648561251317434,-1.00383858411083E-07,-0.000373377339086792,46.6538655555295,13.9838315925143,477.660245432154,15.0497834888635,0.0122625509626123,-0.00490273739568331,493.231933164375,502.788919781132
15.66,-0.000816954209405883,0.0205677150511334,0.00180988090504932,-0.00234700286392771,0.00203178641371076,0.000642801464472637,46.6546649757882,13.98741853393,496.347723127986,14.9662025032221,0.0179990382463084,-0.0358493305544559,503.667181308725,504.185696114261
15.67,0.00469880363746916,-0.261481566489358,0.00302183021856955,-0.0420325267892709,-0.0021872154571718,0.000513116979310951,46.655949235311,13.9906949648732,480.829799579942,15.0033280889898,-0.00482348042027392,-0.0648228052422147,498.654346930652,502.172729187451
15.68,0.00260143753138646,-0.167229768319162,-0.00185384471527647,0.036601598108856,0.00312226038813718,-0.000462714995532015,46.656269256419,13.9943881683872,490.252613750712,15.0201375214691,0.0866162329554921,0.0120844981304687,491.272664218266,498.348343676119
15.69,-0.00021889256441426,0.0581043365871613,-0.00378827467750798,0.0943268772504534,-0.00161065458281338,0.00381361673346178,46.6584529025569,13.9977146412522,488.049489348206,15.0091048079129,0.000206793922563464,-0.025680937196404,504.647449949225,502.734623376149
15.7,-2.18957004741866E-05,-0.0242070558022117,-0.00605009927294083,0.0639768166418243,0.000611319919651843,-0.00138364808983834,46.6588309678885,14.0018552064895,492.376500179608,15.0513801184995,0.0181174438287961,0.00620292603102393,498.591572699279,503.770015661507
15.71,0.00112710958359972,0.0915760929877218,-0.00472799843321892,0.052051986279893,-0.000754483914053869,-0.00306436070953885,46.6600675616248,14.0046815881233,476.00930233909,15.0682890385744,0.0727942474046587,0.00806701371964926,501.127911711223,507.492232879375
15.72,-0.0038308525880512,-0.20521816692883,-0.00219641699905056,0.00747408731386362,0.00364022923807027,0.000968931085000511,46.6608649410991,14.0071031079575,481.139056830986,15.1000330477594,-0.0163027428533375,-0.0247398377067273,505.668550650585,503.346703415324
15.73,0.00148226117059038,-0.331688061812358,-0.00322522864422751,0.0936348960581007,-0.000774804538194096,0.00115114764576472,46.6606878984601,14.0108152839765,485.466693301071,15.0365127821855,0.0108161454249164,-0.0297070182229718,501.771993817102,504.198887082429
15.74,0.00199460830736656,0.0674322477973087,0.00356516370537463,0.0474191698624463,-0.00128789051454651,-0.00212622447162192,46.6628969720904,14.0153964969028,483.016558747713,15.0372425268734,0.0409083765570339,0.0143999002119513,507.334121498903,496.302240296553
15.75,-0.00181061051051143,0.062651708920255,-0.00732520050217502,-0.0463057363239081,-0.000726697094859999,0.000906984563905146,46.6637641919398,14.0173870702652,488.753051057571,14.94639675239,0.0240364894105049,0.0259443435925438,506.500627233312,492.465271058356
15.76,0.00286112146011023,-0.0305077796743806,-0.00393705134656653,0.00988685516389709,0.000131262039666156,-0.000914763682279672,46.6643714818173,14.0213362634369,489.634004061776,15.0287527867674,-0.00498353077369586,-0.0348445893639108,497.0240042529,506.215732034249
15.77,-0.00278929777996137,0.130183046399818,0.00457876047246215,0.0052729365605738,0.00157734932924894,0.000321497222876904,46.6651406446244,14.0240786376098,484.823289326383,14.9835895124029,-0.000977155254927155,-0.0231039299777851,505.131935128888,496.943480557132
15.78,0.00177484892666526,-0.0127371076267875,-0.000228873495417322,0.0493609199394374,-0.0026109069096086,0.000560768263545218,46.6666871226982,14.0276145408229,486.379558264146,14.9971452146376,-0.00677892672070755,-0.0562337126502113,500.647059230901,502.655236126777
15.79,-0.0026374776828228,0.1827572164567,0.000169519307473537,0.0244827259043166,0.000673365413986932,0.00176116585638854,46.6676950445731,14.0310638202208,488.620553674635,15.1026915556082,-0.00961580128704675,-0.0355470467153906,496.930351035878,503.499659423107
15.8,0.00149714895233552,-0.177431613992688,0.00156090520323455,0.0229844157392228,-0.0017860169859588,0.000431802283088065,46.6686417358148,14.0347722739027,490.855487479176,15.021862699815,-0.0078562783920004,-0.0581986956991846,496.759697958009,507.902789254054
15.81,0.00115637884924392,0.0131110650465172,0.00343897213267209,-0.108889343028948,0.00413519337432292,-0.00119795364447978,46.6692063337848,14.0368217472543,481.336803354967,14.9912050633451,-0.00550443717261518,0.0279926390132283,501.250547688599,502.649743865583
15.82,-0.0044741039865348,-0.0233217605068249,-0.00352532131537062,0.041249020669554,-0.000254281375260287,0.00219173600004215,46.6703617280858,14.0409172084543,478.211359638912,15.0695683612017,-0.0253640662089981,-0.0491432888598298,500.850413628427,504.434626663516
15.83,0.0036579951709218,0.184863930541927,-0.00302438681948956,-0.0703931132008684,-0.0016782175281885,0.000723870156695789,46.6713504848658,14.0449611574462,487.852661455058,15.0418513023335,-0.00244874060628293,-0.00259133459166317,502.106797116584,507.544910152848
15.84,0.00814605353485515,-0.0585658495155271,-0.000789884792597179,-0.0174646192258302,0.00110133447243187,-0.00187411458995224,46.6728654143947,14.0484423836803,473.477350023233,14.9357363481903,-0.0251881591032532,0.0051213967427313,496.619562486466,501.961421102512
15.85,0.00394149866931495,-0.138249249957308,0.000205589618188291,-0.0087479480495903,-0.00166019987746692,0.00169643396478408,46.673364063715,14.0506059344645,481.438158414309,14.9940829813766,-0.00149489710019893,-0.0209392148520984,502.830552968659,500.127446128684
15.86,0.00156535776416838,0.149773399654363,0.00290296782496571,0.0378957634933892,0.000969205710273721,0.000544168736357037,46.6735992836164,14.054818571307,488.94616898276,15.0078149053413,0.0595856108367056,0.00600036635330372,497.641369912717,505.983822381264
15.87,0.00134474578034293,0.00254357665154092,0.00117728204124278,0.0430849876759119,0.0003025062679832,-0.000703685137543476,46.6749124673555,14.0584996391654,481.867383849206,14.9882269919617,-0.0238769664884021,0.06974496393293,497.894927358312,502.712303225062
15.88,0.00163092484209786,-0.0887419666912986,0.00253353317425821,0.0294508606073891,0.00204480885201039,-0.00124509240466548,46.676888155474,14.061286032734,479.832808190639,15.019858309586,-0.0291508401253996,0.0207430226642714,499.206061459652,504.940933400099
15.89,0.00532746194494956,0.393256706323012,-0.00148466988271897,-0.0114310470204705,0.00260139331249094,-0.00202344917786644,46.6767760738029,14.0648860620877,475.30064510872,14.9643828762093,-0.00248825038790729,-0.0473641294268978,498.961934700864,502.872215219835
15.9,-0.00243651553692974,-0.0873000389079372,0.00458485132333832,0.0681220419393617,0.000639125503367068,0.00147605409605641,46.6778497851357,14.0680180520387,484.790692347785,15.0139459393145,0.00358235264522003,-0.0447301097527611,502.690187274603,499.66765851687
15.91,0.0016727712900821,-0.0236883036748015,0.00065477464347464,-0.0326012557443496,0.0014296648379264,0.00321085832936395,46.6782238260255,14.0720181327297,475.428603157093,15.0033336323304,0.00172552039093088,-0.0246245866989291,504.446025250195,500.012020047301
15.92,0.00107051298192066,-0.0864388951055629,-0.00250113453414667,-0.0569000727790816,0.001656603725769,-0.00176609571574943,46.6799693352464,14.0747401850068,472.215904413908,15.0344905250997,-0.0363414185718506,0.0405127303850231,499.569400202464,501.393513641326
15.93,-0.0035540671648502,-0.0301985932816752,-0.00191219885595811,0.118987104233625,0.00216894620257055,0.00209066970900718,46.6796135998345,14.0781875325566,476.031562407945,14.9899510449982,-0.00398292551602632,0.0256325474281345,507.516982274489,494.428496412853
15.94,-0.000346025546897923,-0.353974233065158,-0.00317841093840912,0.0338881697241209,-0.00293513100045944,0.00253687693186988,46.6807519050226,14.0817371309602,470.487602583211,14.9544748028337,-0.000436074749968973,-0.0138105638646014,502.579415246245,505.598476212482
15.95,0.00146092898759495,-0.480116963490674,-0.0012349417197444,-0.0862415563587718,-0.0035857175864112,0.00106822880646619,46.6835403226854,14.0849222684207,478.135037705714,14.9844071422046,-0.00949763134387285,0.0197825782250303,499.68171814746,504.009700066754
15.96,-0.000432003996746513,-0.0427678869877595,-0.00065666423893622,0.0578277743898841,0.000982911852046584,0.00180402037740112,46.6838265481529,14.0886352716657,475.176505012789,14.9148754767081,0.0218067711482627,-0.0110934191510758,500.107368343361,504.083474355176
15.97,0.00245055403689478,-0.254293069807664,-0.00574659574221234,0.0720045745171542,0.00326346406892266,0.00294884749418611,46.6850845281318,14.0908647309169,475.111618667432,14.9511952878589,-0.0250489210348727,-0.0108289958493452,497.897931153778,499.757128183048
15.98,0.00728753775464676,0.0232115371653127,0.00415136307009295,-0.0260095639152868,-0.00117890888982324,0.00314092447374018,46.6853829548371,14.0939324277545,474.041305239749,14.9964560946603,0.0147108171505708,0.0050707745350247,499.45336420566,503.331027698808
15.99,0.000507256970859831,-0.120772620315773,-0.00181874938964314,0.0767349394570081,0.00192985870159783,-0.00122318377733681,46.6867287860393,14.0978772048197,478.347837207888,15.0233072731746,0.00980620092186171,0.0412254075829486,504.296431418539,503.77230609469
16,-0.00914865681418894,0.00846427956919325,-0.00267870299544674,0.0293264759650878,0.000475987325292455,0.00118042106843319,46.6869111401009,14.1019293771281,478.959061706506,15.059886285435,0.043804776780558,-0.0165480886053656,506.3340827629,505.053951327856
16.01,-0.00269121105421236,-0.43907548719293,-0.000890942680947172,0.0878641634748151,-0.00181956172029645,-0.00158363556990242,46.6889180104998,14.1045606797702,468.50757168625,14.9056225599024,-0.0123771874330146,0.0750085921861981,499.775058798134,501.078647795226
16.02,0.000895697107424927,0.173503934496593,0.00310079787844528,0.0290837970773799,0.00104391987018679,-0.000810413729063669,46.6898385462302,14.1090121579814,475.722762329138,15.0868184328971,0.00109105910698486,-0.0627319441107238,505.945779466714,502.899778278697
16.03,-0.00113307973911113,-0.0469472713567764,0.0056054882210862,0.0092210586464112,-0.00138123029610918,0.00131782708561331,46.689677453222,14.1128616052595,472.013246862131,15.0774625373564,0.05571849955095,0.0244141198036117,499.814599084754,500.583840238786
16.04,-0.00194578827478883,-0.0824536336533312,-9.54818009458986E-06,-0.0543057256460323,-0.000608512241128632,0.000453352816636647,46.6911006883606,14.1156795112523,469.325797890727,14.9707004428114,-0.000398431992368036,-0.000348886283596478,499.005095352108,503.29696349991
16.05,0.000343044871048122,-0.184322111045697,0.000729200123588258,0.0656748824624479,-0.000122018839087586,-0.0057138108963554,46.6919226192443,14.1179263824178,475.326162742493,15.0117006201141,0.013627023449009,-0.0016818553803358,497.128533297173,507.785655887875
16.06,-0.00296159830930953,0.0652231524189629,0.00550273015650993,-0.0798755419782741,-0.00231742642915298,-0.000300180328899689,46.692492293519,14.1218511480241,473.983197369479,15.0426737001469,-0.0503871242108499,-0.098901333079318,505.805556232551,498.31910617945
16.07,-0.0010170485046752,-0.0431655391937084,0.00365052471895603,-0.0118454382037861,0.00329283192192777,-0.00311801249125876,46.6953032867722,14.1242251946816,472.662991435015,14.9718584943486,0.0205001184243404,0.0020643408892819,504.348858343279,498.220004798802
16.08,0.000866969100581755,-0.240683533883171,0.00262216396695855,0.0370677706497244,-0.00232775773157618,-0.00132269132114113,46.6950342755481,14.1281457992813,466.536418195474,15.0472121056272,-0.0164742404665715,0.0199542898036754,502.906577247295,500.474148724548
16.09,-0.00378024972034694,-0.188477510445103,-0.000715247173297162,0.0963647400308468,0.00264201674199567,-0.00136490946056615,46.6955050053522,14.1319732799588,475.844020703178,14.9850526663368,0.00390096030271685,-0.0351446563042596,502.272256832501,499.537011565496
